id,edit_history_tweet_ids,created_at,text,author_id
1881052471730352529,1881052471730352529,2025-01-19T18:53:52.000Z,"Makan Gratisan Tuan Polan https://t.co/A6KHwBZ3Db lewat @YouTube 
@ganjarpranowo @ListyoSigitP @mohmahfudmd @Kemhan_RI @KPK_RI @DPDRI 
#mbg",1605589337617223681
1881051861400408100,1881051861400408100,2025-01-19T18:51:26.000Z,"#KomisiAnda
Apa yang harus dievaluasi setelah hampir 2 minggu pelaksanaan program MBG termasuk isu anggaran?

Streaming
https://t.co/NJaL0w2E21 https://t.co/AlwK9gvYUP",121640063
1881051824536588696,1881051824536588696,2025-01-19T18:51:17.000Z,"@budimandjatmiko program mbg &amp; perumahan mantap, dan bptaskin juga keren buat mengentaskan kemiskinan. sinergi yg oke abis nih",1675691239159603202
1881051599822557400,1881051599822557400,2025-01-19T18:50:24.000Z,@budimandjatmiko program makan bergizi gratis dan program perumahan emang jd solusi yang oke buat mengentaskan kemiskinan.,1675702265208872963
1881050838564835475,1881050838564835475,2025-01-19T18:47:22.000Z,"@budimandjatmiko mantap banget, program makan bergizi gratis dan perumahan bikin kita semakin berkembang.",1675697083695742976
1881049721349038231,1881049721349038231,2025-01-19T18:42:56.000Z,@tanyakanrl Ini kayanya parodiin yg review makan siang gratis di Facebook gasiii?😭,1808151744687624198
1881049087178678587,1881049087178678587,2025-01-19T18:40:25.000Z,"@budimandjatmiko mbg dan perumahan memberikan fasilitas yang mendukung, tapi bptaskin jg penting untuk mengentaskan kemiskinan.",1675693379663851520
1881048779044131011,1881048779044131011,2025-01-19T18:39:11.000Z,"Program makan siang gratis bisa berdampak besar pada kualitas hidup dan pendidikan anak-anak kurang mampu. Pentingnya asupan gizi cukup tak bisa diremehkan. Implementasi tepat diperlukan agar manfaat benar-benar tercapai.

Setuju jika program ini solusi jangka panjang ?",1574179632487997440
1881048593739727189,1881048593739727189,2025-01-19T18:38:27.000Z,"@budimandjatmiko Mantap banget, sinergi antara program makan bergizi gratis dan perumahan serta bptaskin pasti bakal bikin kemiskinan ilang lebih cepet.",1675693642613239808
1881048323320320252,1881048323320320252,2025-01-19T18:37:23.000Z,@budimandjatmiko program makan bergizi gratis dan perumahan pasti bikin banyak orang senang.,1675691039334490112
1881047744699342911,1881047744699342911,2025-01-19T18:35:05.000Z,"@alacapek Bahkan 10 ribu ini lebih nikmat daripada Makan Siang gratis dengan anggaran yang sama ""katanya"".",1577306741821575169
1881047577879331065,1881047577879331065,2025-01-19T18:34:25.000Z,"@budimandjatmiko program makan bergizi gratis dan perumahan top markotop!  juga mantap, sinerginya bikin target program tercapai cepet. keren banget",1675688582411894785
1881047549207105971,1881047549207105971,2025-01-19T18:34:18.000Z,@budimandjatmiko program makan bergizi gratis dan program perumahan emang jd pulling factors yang bikin masyarakat semakin maju.,1748237684684857344
1881047253575778527,1881047253575778527,2025-01-19T18:33:08.000Z,@TsamaraDKI Jadi tujuan program mbg ini apakah?,609265622
1881046915137302539,1881046915137302539,2025-01-19T18:31:47.000Z,"Heran berita ricuh sebarengan ini :
-dokter kecantikan perihal produk kosmestik
-kerusakan ekosistem di beberapa titik pesisir indonesia
-program msg(makan siang gratis)
-konten edukatif tour dpr (di notis cara berpakaian)
Bingung belum ada tanggapan dll kalangan atas sedang -",1581274180569292800
1881046870409322585,1881046870409322585,2025-01-19T18:31:36.000Z,"@tanyakanrl gaada smart2nya njir, orang2 kok kirain dia smart si? udh kelihatan bgt bjir dari muka sm gaya bicaranya kek kriminal tolol
kalau bisa lempar tai ke mukanya udh ku lemparin tai, mana istrinya pun dongo bandingin oki jelly sama makan siang gratis heran kok bisa masuk ui njir",1830567825955827712
1881046462794252555,1881046462794252555,2025-01-19T18:29:59.000Z,"@kegblgnunfaedh mau berapa lagi cukai rokok sudah dinaikkan sampe keujung sekarat sekarang mau ditambah lagi nambah buat menambal ketidakmampuan janji makan siang gratis....makanya kalo punya ide jangan asal jeplak,sekarang mode panik karena gak ada uang buat program absurd",1869829405478137860
